addressid,addressline1,addressline2,city,stateprovinceid,postalcode,spatiallocation,rowguid,modifieddate
21310,7282 Michele Drive,,South Melbourne,77,3205,<memory at 0x000001A69AFE07C0>,d26db196-cc5f-4201-a343-8e6d1cc92b72,2012-11-11 00:00:00
21311,783 Walter Way,,Berkeley,9,94704,<memory at 0x000001A69AFE0880>,6ff0921e-4157-4917-acf2-6831dd9ae25c,2014-03-31 00:00:00
21312,1172 Flamingo Dr.,,Cliffside,7,V8Y 1L1,<memory at 0x000001A69AFE0940>,3e1c9e37-de71-4184-a573-47aaeb37f39f,2014-03-28 00:00:00
21313,8994 Richard Ave.,,Long Beach,9,90802,<memory at 0x000001A69AFE0A00>,4c5e2ca7-8213-4afa-addf-09b81c679350,2013-06-09 00:00:00
21314,7710 Medina Drive,,East Brisbane,64,4169,<memory at 0x000001A69AFE0AC0>,0466e704-f821-4005-bc64-8b8d6c2f0e5d,2012-03-19 00:00:00
21315,8781 Valley Crest Drive,,Cliffside,7,V8Y 1L1,<memory at 0x000001A69AFE0B80>,4f0fb36c-9d4a-4a9d-ba3a-c243ca884d32,2014-01-18 00:00:00
21316,4203 Windmill Way,,Shawnee,7,V8Z 4N5,<memory at 0x000001A69AFE0C40>,bde4186c-2124-4f7c-84d9-bd94cbe07a04,2013-09-28 00:00:00
21317,708 Bonifacio,,Oxford,14,OX1,<memory at 0x000001A69AFE0D00>,66d354f6-e551-483a-b4f4-c976fa72bbd0,2012-09-22 00:00:00
21318,6899 Mendocino Drive,,Spring Valley,9,91977,<memory at 0x000001A69AFE0DC0>,93deac94-0f4a-4a44-9d89-45764f70e3a9,2012-10-29 00:00:00
21319,5230 E. 67th Street,,Walla Walla,79,99362,<memory at 0x000001A69AFE0E80>,6f6476a5-7e44-44e1-a79a-39c3fa32c16c,2012-12-06 00:00:00
21320,3302 Alan Dr,,Springwood,50,2777,<memory at 0x000001A69AFE0F40>,00fdd5e5-d64e-4275-b2f3-a87c9903ad04,2012-11-29 00:00:00
21321,8180 Loveridge Circle,,Palo Alto,9,94303,<memory at 0x000001A69AFE1000>,dbafb0f1-bf61-43f9-9ad6-28897c9d4231,2014-02-05 00:00:00
21322,9421 Thissen Court,,Port Orchard,79,98366,<memory at 0x000001A69AFE10C0>,e59f02e2-2f9d-45e6-bb8f-ac5af17f5964,2014-02-07 00:00:00
21323,2627 Sandview Dr.,,Sooke,7,V0,<memory at 0x000001A69AFE1180>,0c18b075-df9c-4a8c-895e-ba0bd0e4d7db,2013-07-22 00:00:00
21324,6465 Brushcreek Dr,,Burbank,9,91502,<memory at 0x000001A69AFE1240>,8b886226-7dd0-4a9f-82f0-79633ced7ffe,2013-11-10 00:00:00
21325,5368 Pierce Ct.,,Royal Oak,7,V8X,<memory at 0x000001A69AFE1300>,7da18b91-ffcf-4abc-9d6b-664f94d0fe45,2013-10-14 00:00:00
21326,"40, rue Lauriston",,Colombes,178,92700,<memory at 0x000001A69AFE13C0>,68cb18b7-fbfd-4b50-ac04-f812a389ed2a,2013-12-21 10:09:29.423000
21327,4838 Gill Dr.,,Berkeley,9,94704,<memory at 0x000001A69AFE1480>,2f88bc6e-f8ea-425f-8fde-f4688514f705,2013-07-09 00:00:00
21328,6221 Stephine Way,,Lane Cove,50,1597,<memory at 0x000001A69AFE1540>,74d2064e-2e25-4ac0-b589-b85c553a08aa,2013-07-13 00:00:00
21329,8826 D Argyll,,Spokane,79,99202,<memory at 0x000001A69AFE1600>,e82fc2d4-9434-4556-ae45-485dc8a3d6fd,2013-05-26 00:00:00
21330,156 Ulfinian Way,,Goulburn,50,2580,<memory at 0x000001A69AFE16C0>,74249e4b-cf3f-4da7-9c25-9b9f31e3073f,2012-07-16 00:00:00
21331,9600 Sweeney Road,,Newcastle upon Tyne,14,NT20,<memory at 0x000001A69AFE1780>,a16f6d65-3f06-4e76-bfd4-55a1a571770a,2014-01-27 00:00:00
21332,1604 Crown Court,,Lynnwood,79,98036,<memory at 0x000001A69AFE1840>,0a727a3f-1e9c-4d1e-abe8-dfb192626daa,2014-05-05 00:00:00
21333,Hellweg 4534,,Darmstadt,19,64283,<memory at 0x000001A69AFE1900>,a7ab80a0-0232-484a-861e-35e1b985c540,2013-11-15 00:00:00
21334,1542 Del Rey St.,,Findon,66,5023,<memory at 0x000001A69AFE19C0>,3d7f4bf1-424f-4898-bb97-97f7fd4cf678,2013-05-28 00:00:00
21335,8031 Danesta Dr.,,West Sussex,14,RH15 9UD,<memory at 0x000001A69AFE1A80>,1735aff7-200b-4dd1-98c1-3053919c4305,2013-08-10 00:00:00
21336,1679 Via Doble,,Ballard,79,98107,<memory at 0x000001A69AFE1B40>,71abd75c-eff8-4cca-9d32-4e64aecaf69c,2014-01-07 00:00:00
21337,5795 Morning Glory Dr.,,Haney,7,V2W 1W2,<memory at 0x000001A69AFE1C00>,b514b5f0-1c3f-42d0-897f-cae301d6c16c,2013-08-19 00:00:00
21338,3396 Castle Rock Road,,Sunbury,77,3429,<memory at 0x000001A69AFE1CC0>,7d28e164-7b38-41e4-ad06-d75ce992924a,2013-12-30 00:00:00
21339,2672 Black Walnut,,Bremerton,79,98312,<memory at 0x000001A69AFE1D80>,2de10bd3-1c6d-4293-b40b-e1fc665afb21,2014-06-21 00:00:00
21340,495 Alameda Drive,,Coronado,9,92118,<memory at 0x000001A69AFE1E40>,a8035a92-ce85-4086-a2e6-53e45e918f14,2014-05-01 00:00:00
21341,3082 Cowell Rd.,,Milton Keynes,14,MK8 8ZD,<memory at 0x000001A69AFE1F00>,1a868e84-67fd-4479-8c92-8cb9aab1f541,2012-07-23 00:00:00
21342,282 Iowa Drive,,Kirkland,79,98033,<memory at 0x000001A69AFE1FC0>,fec4a3f0-88a4-4078-b294-2752fce4fd06,2014-06-06 00:00:00
21343,8358 Lightwood Drive,,Milwaukie,58,97222,<memory at 0x000001A69AFE2080>,840a457b-f7c0-435b-89eb-fbdba2d8f8b6,2014-03-26 00:00:00
21344,8399 Garaventa Dr.,,Glendale,9,91203,<memory at 0x000001A69AFE2140>,4c8074ea-d1eb-4e9f-bc23-cf0f2801a1b4,2014-01-05 00:00:00
21345,HÃ¼ttenstr 20995,,Hannover,53,30601,<memory at 0x000001A69AFE2200>,37c2eecb-202e-44b0-a245-57a0b49db90d,2013-12-19 00:00:00
21346,1173 Dale Pl.,,Hobart,71,7001,<memory at 0x000001A69AFE22C0>,62cb2e38-33ec-43fa-898b-87029a078a3a,2013-08-01 00:00:00
21347,"8188, place du Tertre",,Saint Ouen,166,80610,<memory at 0x000001A69AFE2380>,06c4f724-9321-4e8d-9394-771646254ca0,2013-12-21 10:09:29.423000
21348,Wallstr 254,,Paderborn,53,33098,<memory at 0x000001A69AFE2440>,d49293db-4b44-4f4b-a6e7-5d60bb05d801,2014-04-28 00:00:00
21349,5507 Worth Ct.,,Geelong,77,3220,<memory at 0x000001A69AFE2500>,584ecead-e6ae-4da0-8868-80b98384437b,2013-11-30 00:00:00
21350,923 Hill Drive,,Oakland,9,94611,<memory at 0x000001A69AFE25C0>,f1d87ff1-dc75-41dc-8c47-e9ed50af19ff,2012-07-25 00:00:00
21351,5167 Oakmead,,London,14,SW8 4BG,<memory at 0x000001A69AFE2680>,edcdbd23-956b-4d38-aa9e-3021118fad07,2013-11-08 00:00:00
21352,4429 Deermeadow Way,,London,14,W1V 5RN,<memory at 0x000001A69AFE2740>,28460b58-9ca9-4883-bfdb-c1864385163c,2014-05-12 00:00:00
21353,"2, place Beaubernard",,Tremblay-en-France,179,93290,<memory at 0x000001A69AFE2800>,139bf1bf-4a38-461f-adbe-13a1f733d119,2013-12-21 10:09:29.423000
21354,"084, boulevard du Montparnasse",,Les Ulis,177,91940,<memory at 0x000001A69AFE28C0>,a493b0a8-aa8a-4706-a565-9ef8ac5fa333,2013-12-21 10:09:29.423000
21355,3994 Reva Drive,,Bellingham,79,98225,<memory at 0x000001A69AFE2980>,f0b11a60-e74f-405e-b9ce-3dde35ec8392,2014-04-08 00:00:00
21356,5622 Geary,,Burien,79,98168,<memory at 0x000001A69AFE2A40>,6686b2c4-4393-4d4c-9406-06e28123fcb7,2013-07-24 00:00:00
21357,1737 Thomas Ave.,,West Covina,9,91791,<memory at 0x000001A69AFE2B00>,7c7c3b66-219c-48f9-a247-cd1bff199097,2013-10-28 00:00:00
21358,3486 Flora Ave.,,Langford,7,V9,<memory at 0x000001A69AFE2BC0>,43194dfd-78a1-4524-88aa-324b8d459ddd,2014-01-02 00:00:00
21359,9854 Martindale Drive,,Everett,79,98201,<memory at 0x000001A69AFE2C80>,3af2b7a2-37a7-4dff-9e8c-558664345c41,2014-03-08 00:00:00
21360,5938 Greenwood Circle,,Caloundra,64,4551,<memory at 0x000001A69AFE2D40>,9eb019ce-c7ea-458e-af14-30ca914d9fcd,2012-03-19 00:00:00
21361,9474 Rose Street,,Milsons Point,50,2061,<memory at 0x000001A69AFE2E00>,f483f933-c13b-4525-a38e-16d1adf97001,2013-11-27 00:00:00
21362,4514 Terry Lynn Lane,,Puyallup,79,98371,<memory at 0x000001A69AFE2EC0>,a1c84c2b-a1a3-4cbb-a8a2-70c4e9331402,2012-11-08 00:00:00
21363,Buergermeister-ulrich-str 543,,Hamburg,20,20354,<memory at 0x000001A69AFE2F80>,aefa42f8-f81f-40b9-bf12-92b6e66499e4,2013-04-29 00:00:00
21364,6049 Dalis Dr.,,Lynnwood,79,98036,<memory at 0x000001A69AFE3040>,ff554c5a-8c25-41b6-b6b9-59bd0075f3d8,2013-11-17 00:00:00
21365,5500 Grammercy Lane,,Gloucestershire,14,GL7 1RY,<memory at 0x000001A69AFE3100>,bd40c801-b4e8-436b-b4cf-0328e3c23116,2012-02-18 00:00:00
21366,5582 Ryan Court,,Downey,9,90241,<memory at 0x000001A69AFE31C0>,8a91902f-6bb3-4c9c-b685-4ab8ac9acdb4,2014-02-10 00:00:00
21367,750 Cataline Avenue,,Port Hammond,7,V6B 3P7,<memory at 0x000001A69AFE3280>,b83d8830-2af0-4be6-a06b-9c072774b4e0,2012-05-15 00:00:00
21368,536 Beech Ct.,,Redwood City,9,94063,<memory at 0x000001A69AFE3340>,603b80ab-d7b7-4568-9065-49c80bcea0e2,2011-10-13 00:00:00
21369,3886 Valencia Place,,South Melbourne,77,3205,<memory at 0x000001A69AFE3400>,45f9c1b4-a662-496d-b2c2-e2670774e877,2013-08-07 00:00:00
21370,2556 San Remo Ct,,Port Macquarie,50,2444,<memory at 0x000001A69AFE34C0>,f246e9a6-f479-4fd4-a648-e49f1b8694bf,2013-10-15 00:00:00
21371,8612 Camino Ricardo,,Beverly Hills,9,90210,<memory at 0x000001A69AFE3580>,e3388020-c447-42a7-942c-f4027b0ab481,2013-07-13 00:00:00
21372,7255 Virginia Hills Drive,,Hervey Bay,64,4655,<memory at 0x000001A69AFE3640>,91facdee-5af9-484b-9c85-cbe91d26ac90,2014-04-25 00:00:00
21373,1309 C St.,,Milwaukie,58,97222,<memory at 0x000001A69AFE3700>,c9bb9b94-24e5-41d9-913a-c5ba8be13550,2012-07-12 00:00:00
21374,9640 Kenneth Ct.,,Bendigo,77,3550,<memory at 0x000001A69AFE37C0>,41170ac5-88d5-4e8f-83d6-8e1837e52cb1,2012-11-12 00:00:00
21375,"9967, rue de Terre Neuve",,Colomiers,117,31770,<memory at 0x000001A69AFE3880>,4efde9bc-3140-426a-ab52-d341dead7c62,2013-12-21 10:09:29.423000
21376,8976 E Leland,,Lancaster,14,LA1 1LN,<memory at 0x000001A69AFE3940>,aaa1fa2b-3e6f-4fdf-96ac-c8c20f7b0d5e,2012-07-13 00:00:00
21377,3350 Northridge Road,,London,14,W10 6BL,<memory at 0x000001A69AFE3A00>,10743683-84cb-40e1-a04b-d3a76ec4c524,2013-08-25 00:00:00
21378,9771 Wesley Court,,Runcorn,14,TY31,<memory at 0x000001A69AFE3AC0>,c35d9493-4219-423f-bd14-8190390ec2ab,2014-04-10 00:00:00
21379,4912 Mellowood Street,,Seaford,77,3198,<memory at 0x000001A69AFE3B80>,221e1a4a-50b7-4481-8a26-97323b6adfc4,2013-12-17 00:00:00
21380,8357 Sandy Cove Lane,,Kirkland,79,98033,<memory at 0x000001A69AFE3C40>,b7e3c014-af40-48b8-ac47-c508ae534e40,2013-08-19 00:00:00
21381,1562 Petarct,,San Diego,9,92102,<memory at 0x000001A69AFE3D00>,2250b8b2-5bcc-4248-a43e-cce309611d80,2013-11-28 00:00:00
21382,3731 Broadmoor Avenue,,Lane Cove,50,1597,<memory at 0x000001A69AFE3DC0>,38885be1-c9c7-4093-b548-52f253d2cbe1,2013-03-07 00:00:00
21383,3057 Rapallo Lane,,Puyallup,79,98371,<memory at 0x000001A69AFE3E80>,6c406a7c-6112-4135-997a-87eb87edd110,2013-09-03 00:00:00
21384,9171 Driftwood Court,,Sooke,7,V0,<memory at 0x000001A69AFE3F40>,b0204d71-4c8c-4061-b138-abdaa16e283e,2014-05-18 00:00:00
21385,921 Ponderosa Way,,Cranbourne,77,3977,<memory at 0x000001A69AFF0040>,74142c72-8c57-420d-941d-86eedc2f650e,2014-03-03 00:00:00
21386,Reiherweg 501,,Bottrop,53,46236,<memory at 0x000001A69AFF0100>,6e2e8f7c-6bfa-4fd7-a27f-91660a886eea,2014-04-14 00:00:00
21387,7289 Ulfinian Way,,Haney,7,V2W 1W2,<memory at 0x000001A69AFF01C0>,72130300-3194-4412-b3f0-af7b1889f3d5,2012-05-03 00:00:00
21388,1949 M St.,,Redmond,79,98052,<memory at 0x000001A69AFF0280>,fe3318bf-86d0-405d-9dc2-e79e610184db,2014-04-16 00:00:00
21389,"2, avenue de Norvege",,Dunkerque,145,59140,<memory at 0x000001A69AFF0340>,199c90a4-4d79-42bc-a4fe-b980917e6e99,2013-12-21 10:09:29.423000
21390,8571 Sun View Drive,,Santa Cruz,9,95062,<memory at 0x000001A69AFF0400>,9607f3c1-dd91-4874-aae5-53a99d4f91cf,2014-06-13 00:00:00
21391,6140 Nightingale Drive,,Coronado,9,92118,<memory at 0x000001A69AFF04C0>,479f2e68-5c3e-47b7-be17-7af6154b6282,2013-08-05 00:00:00
21392,3017 Buskirk Ave.,,Royal Oak,7,V8X,<memory at 0x000001A69AFF0580>,95511eb5-a0d6-4e0e-ab3f-dd1cc263ddac,2014-01-19 00:00:00
21393,496 Ashwood Dr,,Carrollton,73,75006,<memory at 0x000001A69AFF0640>,75334825-999a-468f-8bc7-97ff06a86a73,2014-01-12 00:00:00
21394,1153 Southampton Road,,Rhodes,50,2138,<memory at 0x000001A69AFF0700>,85d8ef83-d869-4cfa-a5e4-4a112a071f6b,2013-03-29 00:00:00
21395,841 Meadowbrook,,Daly City,9,94015,<memory at 0x000001A69AFF07C0>,d80e41ea-ecdf-4375-9e96-2e33041e81be,2014-03-05 00:00:00
21396,627 La Salle Street,,Oak Bay,7,V8P,<memory at 0x000001A69AFF0880>,79a900a9-20c8-4cc4-9792-2edc8d869fab,2013-07-28 00:00:00
21397,8703 Market Place,,Sooke,7,V0,<memory at 0x000001A69AFF0940>,111de166-960a-4278-95b5-9e58da54c816,2013-12-07 00:00:00
21398,6963 Santa Monica Drive,,Chicago,24,60610,<memory at 0x000001A69AFF0A00>,14b3a875-bae6-46a6-8ed4-4b00dad426fe,2014-01-03 00:00:00
21399,9424 Oakgrove,,Beaverton,58,97005,<memory at 0x000001A69AFF0AC0>,0fc91efd-ac68-4a1e-959e-76a17b4c4389,2013-07-04 00:00:00
21400,8744 Black Walnut,,Lemon Grove,9,91945,<memory at 0x000001A69AFF0B80>,09c5c7e8-f8af-42d0-9062-332944f4f8ff,2014-05-02 00:00:00
21401,7076 Sol Street,,Lakewood,9,90712,<memory at 0x000001A69AFF0C40>,82c8582f-4b56-4d8e-a746-823062d99e3b,2013-09-13 00:00:00
21402,27 Athens Circle,,Oakland,9,94611,<memory at 0x000001A69AFF0D00>,20ebceca-72ab-48e1-9490-9e901114712f,2013-11-19 00:00:00
21403,"660, avenue de Malakoff",,Chatou,164,78400,<memory at 0x000001A69AFF0DC0>,7ba6592d-3cfa-4724-abce-23c6856b8729,2013-12-21 10:09:29.423000
21404,6346 Doyle,,North Ryde,50,2113,<memory at 0x000001A69AFF0E80>,f7a0f47f-3610-4bf6-b6c8-0c7803cb49e2,2011-12-11 00:00:00
21405,6841 Curletto Dr.,,Warrington,14,WA3 7BH,<memory at 0x000001A69AFF0F40>,61a5dd38-8ffc-492c-bd38-0c973c5d62ee,2011-07-08 00:00:00
21406,1268 Joseph Ave,,Burien,79,98168,<memory at 0x000001A69AFF1000>,defb423b-64df-49ba-ba0e-626a0a479b1a,2014-04-02 00:00:00
21407,4472 Galveston Ct.,,N. Vancouver,7,V7L 4J4,<memory at 0x000001A69AFF10C0>,597bfaae-e4e0-433e-a44f-abc46825fa9c,2013-07-03 00:00:00
21408,5967 Greystone Dr.,,N. Vancouver,7,V7L 4J4,<memory at 0x000001A69AFF1180>,0f268da7-7d2c-4fda-b609-0a80f1600103,2014-04-23 00:00:00
21409,"33, place de la RÃ©publique",,Croix,145,59170,<memory at 0x000001A69AFF1240>,dd66e97a-5a04-492c-a8b0-0d7468c4b56a,2013-12-21 10:09:29.423000
21410,6957 Corte Poquito,,South Melbourne,77,3205,<memory at 0x000001A69AFF1300>,e22b4aae-5c8d-4f81-850c-80f45c1f2fe9,2014-03-24 00:00:00
21411,333 Merced Circle,,Stoke-on-Trent,14,AS23,<memory at 0x000001A69AFF13C0>,d800c4d0-0cf7-436b-b5d0-ccacc56c7849,2013-12-11 00:00:00
21412,9425 Village Road,,Edmonds,79,98020,<memory at 0x000001A69AFF1480>,8843218b-e38e-4627-a8a3-c896f4deb7b6,2014-02-14 00:00:00
21413,3831 Golden Gate Way,,Concord,9,94519,<memory at 0x000001A69AFF1540>,2ce72554-fac2-4cc0-aa12-5b98ad92e69a,2013-12-03 00:00:00
21414,200 Mitchelleanjen Ln.,,Metchosin,7,V9,<memory at 0x000001A69AFF1600>,d8c550e2-cbda-43f5-84ee-3419f5fff5ca,2014-03-08 00:00:00
21415,"67, rue Pierre-Demoulin",,Colombes,178,92700,<memory at 0x000001A69AFF16C0>,bce4caec-37d6-4097-a872-7c9f3b5174af,2013-12-21 10:09:29.423000
21416,2203 Palm Ave.,,Hervey Bay,64,4655,<memory at 0x000001A69AFF1780>,591ea221-ac02-482a-9f10-a28d476f6955,2013-01-19 00:00:00
21417,"855, rue Basse-du-Rocher",,Saint Germain en Laye,164,78100,<memory at 0x000001A69AFF1840>,ac874b0a-04e6-48e9-a921-b44ec4428150,2013-12-21 10:09:29.423000
21418,1251 Alan Drive,,Burbank,9,91502,<memory at 0x000001A69AFF1900>,736e6a64-59f2-42e4-9e21-4b0521677a8c,2013-08-07 00:00:00
21419,6394 Dumbarton Drive,,Yakima,79,98901,<memory at 0x000001A69AFF19C0>,25cd632a-ec1b-40c0-ab66-57dfe0cd5b7c,2014-06-11 00:00:00
21420,5927 Seaview Avenue,,Renton,79,98055,<memory at 0x000001A69AFF1A80>,845fddab-74a2-4d95-b05c-afebdbf444e7,2013-11-22 00:00:00
21421,1525 Dumbarton St,,North Sydney,50,2055,<memory at 0x000001A69AFF1B40>,c280bc94-590a-4530-b95e-649acb55b734,2014-02-15 00:00:00
21422,7814 Milburn Dr.,,Liverpool,14,L4 4HB,<memory at 0x000001A69AFF1C00>,e2eda05c-66eb-4850-9d78-0d5b893bc5b3,2013-01-28 00:00:00
21423,1095 Collins Drive,,Runcorn,14,TY31,<memory at 0x000001A69AFF1CC0>,3534a616-c1ea-4537-9f60-e6e0b7c4e4c2,2013-07-12 00:00:00
21424,6085 B Wildbrook Ct.,,Caloundra,64,4551,<memory at 0x000001A69AFF1D80>,0fb5b674-3cdf-4e52-8124-d14e9101d690,2013-01-12 00:00:00
21425,1080 Crestwood Circle,,Rockhampton,64,4700,<memory at 0x000001A69AFF1E40>,b62cb039-d8e5-4c5e-bfe0-6d963a0e5f57,2013-03-07 00:00:00
21426,881 Brannan Pl.,,Newport Beach,9,92625,<memory at 0x000001A69AFF1F00>,e8bf8977-fd08-47c4-9868-d7ae7c07aa49,2013-10-28 00:00:00
21427,205 Choctaw Court,,Woodland Hills,9,91364,<memory at 0x000001A69AFF1FC0>,ff5fd4f5-067f-48f2-9dfc-3a38e1af22dd,2014-05-14 00:00:00
21428,Essener StraÃe 802,Verkaufsabteilung,Leipzig,53,04139,<memory at 0x000001A69AFF2080>,bf78dfeb-5866-4dcd-bff2-54752778883c,2014-01-20 00:00:00
21429,826 Coggins Dr.,,Brisbane,64,4000,<memory at 0x000001A69AFF2140>,650c60b5-ab62-41cb-85c2-a9239707d0e6,2011-09-13 00:00:00
21430,1757 Hames Court,,Sydney,50,1002,<memory at 0x000001A69AFF2200>,1736595e-3b99-40fb-8b1a-7f8202117f2e,2013-01-01 00:00:00
21431,2751 Fabian Way,,North Ryde,50,2113,<memory at 0x000001A69AFF22C0>,d4580c2f-7ceb-48dc-b70d-eaa2931bc11c,2013-12-02 00:00:00
21432,1232 Nephi Court,,El Cajon,9,92020,<memory at 0x000001A69AFF2380>,94807638-9ce0-4bb9-8024-d49eddaa1fa9,2014-06-26 00:00:00
21433,8762 Terrace,,Melbourne,77,3000,<memory at 0x000001A69AFF2440>,52314593-9073-4c9c-b5b4-cb9b5acc6754,2014-01-20 00:00:00
21434,1527 St. John Lane,,Shawnee,7,V8Z 4N5,<memory at 0x000001A69AFF2500>,bb184230-863d-44ce-83dc-49e0ab883322,2014-04-23 00:00:00
21435,2664 Escobar,,Berkeley,9,94704,<memory at 0x000001A69AFF25C0>,3fc41902-bbb8-4379-93df-cc698271aa87,2011-12-13 00:00:00
21436,Pascalstr 66,,Berlin,70,12311,<memory at 0x000001A69AFF2680>,db5bc79b-dc96-4c49-931b-4413e577ffee,2014-01-03 00:00:00
21437,2768 Creekside Dr.,,Vancouver,7,V7L 4J4,<memory at 0x000001A69AFF2740>,015bd5cb-f8a6-4953-b960-adb562b2946c,2013-12-31 00:00:00
21438,6199 Mcelroy,,London,14,E17 6JF,<memory at 0x000001A69AFF2800>,1574554b-fcf5-4503-86d0-5ae431ec6f73,2013-07-12 00:00:00
21439,Buergermeister-ulrich-str 7500,,Hamburg,20,20354,<memory at 0x000001A69AFF28C0>,2d7e6965-a3ad-4da3-a458-028aa70a652c,2013-11-08 00:00:00
21440,5972 Boxwood Dr.,,Torrance,9,90505,<memory at 0x000001A69AFF2980>,fb7e631a-ddb2-401b-af2c-918e8190b46b,2011-09-07 00:00:00
21441,7467 Canyon Road,,Torrance,9,90505,<memory at 0x000001A69AFF2A40>,cf65bd00-995f-412e-9a6d-c6e62646fa00,2011-12-22 00:00:00
21442,8922 Preston Ct,,Lavender Bay,50,2060,<memory at 0x000001A69AFF2B00>,818d2b63-f151-48fd-8976-6da26475ea3e,2014-01-27 00:00:00
21443,3582 Juliet Court,,Torrance,9,90505,<memory at 0x000001A69AFF2BC0>,e083e7b2-f3f3-4135-8219-c39b0c48c5da,2014-01-21 00:00:00
21444,5331 Buskrik Avenue,,Oak Bay,7,V8P,<memory at 0x000001A69AFF2C80>,239d092f-e0ef-4a60-8dad-c13bc407a8c3,2013-08-02 00:00:00
21445,1700 Glazier Ct.,,Bellingham,79,98225,<memory at 0x000001A69AFF2D40>,00886b58-10eb-4909-841e-431a0fe14888,2012-05-28 00:00:00
21446,6359 Jill Ave.,,Edmonds,79,98020,<memory at 0x000001A69AFF2E00>,5abe6298-a032-4529-9b34-d04536d3b14b,2014-06-19 00:00:00
21447,2982 Evelyn Court,,Cliffside,7,V8Y 1L1,<memory at 0x000001A69AFF2EC0>,b52ef199-2c1b-4a80-ac59-f0f04bd7813e,2013-09-18 00:00:00
21448,6922 Hamlet,,Cranbourne,77,3977,<memory at 0x000001A69AFF2F80>,1ab93179-7b6e-47da-9080-7d887e1093ef,2014-05-10 00:00:00
21449,7895 Arlington Way,,Lebanon,58,97355,<memory at 0x000001A69AFF3040>,27fc92bf-ae82-459e-bca9-e385a3f03c78,2013-10-23 00:00:00
21450,4903 Franklin Canyon Road,,Bellflower,9,90706,<memory at 0x000001A69AFF3100>,354289d2-4b2b-4544-ad3f-88ee48edc6c8,2013-07-18 00:00:00
21451,7427 Fern Leaf Lane,,Bellflower,9,90706,<memory at 0x000001A69AFF31C0>,2ecffa3b-e031-4a09-a30e-df7233725b4e,2013-12-23 00:00:00
21452,2540 Waterview Place,,Matraville,50,2036,<memory at 0x000001A69AFF3280>,5458ca7e-48da-46dc-9f47-afbd4954232f,2014-01-09 00:00:00
21453,2595 Worth Ct.,,Newton,7,V2L3W8,<memory at 0x000001A69AFF3340>,95b17145-d2ec-48c6-b06d-e6a26f402809,2014-01-23 00:00:00
21454,887 Redwood Road,,Melton,77,3337,<memory at 0x000001A69AFF3400>,fe40dbad-5322-4d6a-a0d2-d85612a0e083,2013-03-06 00:00:00
21455,2381 Tupelo Drive,,Novato,9,94947,<memory at 0x000001A69AFF34C0>,04473366-73e0-4b72-a66a-b63d047971e4,2013-05-09 00:00:00
21456,621 Brandywine Way,,London,14,SW8 1XD,<memory at 0x000001A69AFF3580>,616c6659-44e4-4ecc-ac0f-0d0eb2212c92,2012-09-26 00:00:00
21457,"14, avenue Reille",,Morangis,177,91420,<memory at 0x000001A69AFF3640>,3f4b7b64-33c8-4958-95aa-a443a117c326,2013-12-21 10:09:29.423000
21458,6900 Chisholm Way,,Port Macquarie,50,2444,<memory at 0x000001A69AFF3700>,f30c4fb4-8bed-4a5c-9080-fe95e39bddca,2011-12-24 00:00:00
21459,459 William Reed Drive,,San Carlos,9,94070,<memory at 0x000001A69AFF37C0>,27e20ec0-3c27-4178-8446-41e7f43288da,2013-10-03 00:00:00
21460,3155 Meadowbrook Court,,Woodland Hills,9,91364,<memory at 0x000001A69AFF3880>,e13fa853-7619-45ca-83cd-478a43ff6e51,2014-06-19 00:00:00
21461,3284 Pheasant Court,,Silverwater,50,2264,<memory at 0x000001A69AFF3940>,5ba41e20-dba0-4a91-a87a-2c9a0d250438,2013-04-25 00:00:00
21462,3710 Via Appia,,North Ryde,50,2113,<memory at 0x000001A69AFF3A00>,e152ea6d-69f0-4313-b9c1-9ac78d73fe65,2011-07-19 00:00:00
21463,Unter Linden 44,,Solingen,53,42651,<memory at 0x000001A69AFF3AC0>,c4d68b09-cf00-4352-a766-ae2c0e914304,2013-04-25 00:00:00
21464,342 Summerfield Dr.,,London,14,SW8 4BG,<memory at 0x000001A69AFF3B80>,0df25035-e916-4986-be48-19816b702c96,2011-08-31 00:00:00
21465,"4, rue de Linois",,Pantin,179,93500,<memory at 0x000001A69AFF3C40>,3db5c3b0-01ac-45c2-a1f1-0c15bbc60fd7,2013-12-21 10:09:29.423000
21466,5914 Overhill Rd,,Melbourne,77,3000,<memory at 0x000001A69AFF3D00>,53775eaa-ecc5-4e46-844c-380308e05344,2012-02-12 00:00:00
21467,3022 Terra Calitina,,Spokane,79,99202,<memory at 0x000001A69AFF3DC0>,050ef7d6-57be-4483-bda0-c1bb861d43b6,2013-07-07 00:00:00
21468,2546 Fawn Glen Circle,,London,14,SW8 4BG,<memory at 0x000001A69AFF3E80>,2819a3fc-801d-4e28-aa87-9538fbc3b779,2013-09-10 00:00:00
21469,8882 San Remo Ct.,,Los Angeles,9,90012,<memory at 0x000001A69AFF3F40>,d7f4e251-143c-4b9c-847a-8233207a13a0,2013-11-22 00:00:00
21470,Rehstr 1346,,Bottrop,53,46236,<memory at 0x000001A69B004040>,56b608b7-3fd8-4d56-88c5-92d1cbcf8290,2013-08-16 00:00:00
21471,Heidestieg StraÃe 8664,,Darmstadt,19,64283,<memory at 0x000001A69B004100>,97a9171f-8bfd-4f2c-85e5-386ebb4c754e,2012-04-01 00:00:00
